央视频道,#genre#
广东体育,http://rfx2018.55555.io:2345/rtp/239.77.0.168:5146
经济科教,http://rfx2018.55555.io:2345/rtp/239.77.0.85:5146
经济科教,http://rfx2018.55555.io:2345/rtp/239.77.0.167:5146
南方卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.215:5146
广东影视,http://rfx2018.55555.io:2345/rtp/239.77.0.217:5146
广东少儿,http://rfx2018.55555.io:2345/rtp/239.77.0.250:5146
嘉佳卡通,http://rfx2018.55555.io:2345/rtp/239.77.0.179:5146
广东综艺4K,http://rfx2018.55555.io:2345/rtp/239.77.1.237:5146
广东综艺4K,http://rfx2018.55555.io:2345/rtp/239.77.0.244:5146
广东综艺4K,http://rfx2018.55555.io:2345/rtp/239.77.0.245:5146
广东综艺,http://rfx2018.55555.io:2345/rtp/239.77.0.252:5146
广州新闻,http://rfx2018.55555.io:2345/rtp/239.253.43.72:5146
广州影视,http://rfx2018.55555.io:2345/rtp/239.253.43.73:5146
广州法治,http://rfx2018.55555.io:2345/rtp/239.253.43.74:5146
广州竞赛,http://rfx2018.55555.io:2345/rtp/239.253.43.70:5146
南国都市4K,http://rfx2018.55555.io:2345/rtp/239.253.43.99:5146
深圳卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.3:5146
深圳卫视,http://rfx2018.55555.io:2345/rtp/239.77.1.148:5146
深圳卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.92:5146
深圳卫视,http://rfx2018.55555.io:2345/rtp/239.77.0.130:5146
深圳都市,http://rfx2018.55555.io:2345/rtp/239.77.1.176:5146
深圳都市,http://rfx2018.55555.io:2345/rtp/239.77.1.124:5146
深圳电视剧,http://rfx2018.55555.io:2345/rtp/239.77.1.177:5146
深圳电视剧,http://rfx2018.55555.io:2345/rtp/239.77.1.125:5146
深圳财经生活,http://rfx2018.55555.io:2345/rtp/239.77.1.242:5146
深圳娱乐,http://rfx2018.55555.io:2345/rtp/239.77.1.243:5146
深圳体育健康,http://rfx2018.55555.io:2345/rtp/239.77.1.128:5146
深圳体育健康,http://rfx2018.55555.io:2345/rtp/239.77.1.140:5146
深圳少儿,http://rfx2018.55555.io:2345/rtp/239.77.1.244:5146
深圳公共,http://rfx2018.55555.io:2345/rtp/239.77.1.178:5146
深圳公共,http://rfx2018.55555.io:2345/rtp/239.77.1.126:5146
深圳宝安,http://rfx2018.55555.io:2345/rtp/239.77.1.67:5146
深圳东部,http://rfx2018.55555.io:2345/rtp/239.77.1.224:5146
韶关新闻综合,http://rfx2018.55555.io:2345/rtp/239.77.0.117:5146
韶关绿色生活,http://rfx2018.55555.io:2345/rtp/239.77.0.119:5146
湛江新闻综合,http://rfx2018.55555.io:2345/rtp/239.77.0.141:5146
湛江公共,http://rfx2018.55555.io:2345/rtp/239.77.0.140:5146
揭阳综合,http://rfx2018.55555.io:2345/rtp/239.77.0.229:5146
江门综合,http://rfx2018.55555.io:2345/rtp/239.77.0.201:5146
江门公共,http://rfx2018.55555.io:2345/rtp/239.77.0.202:5146
HZTV1,http://rfx2018.55555.io:2345/rtp/239.77.1.232:5146
HZTV2,http://rfx2018.55555.io:2345/rtp/239.77.1.233:5146
汕尾新闻,http://rfx2018.55555.io:2345/rtp/239.77.0.25:5146
汕尾文化,http://rfx2018.55555.io:2345/rtp/239.77.0.187:5146
珠海1,http://rfx2018.55555.io:2345/rtp/239.77.0.155:5146
珠海2,http://rfx2018.55555.io:2345/rtp/239.77.0.154:5146
肇庆综合,http://rfx2018.55555.io:2345/rtp/239.253.43.1:5146
河源综合,http://rfx2018.55555.io:2345/rtp/239.253.43.213:5146
河源公共,http://rfx2018.55555.io:2345/rtp/239.253.43.214:5146
汕头综合,http://rfx2018.55555.io:2345/rtp/239.77.1.130:5146
汕头综合,http://rfx2018.55555.io:2345/rtp/239.253.43.45:5146
汕头经济生活,http://rfx2018.55555.io:2345/rtp/239.77.1.131:5146
汕头经济生活,http://rfx2018.55555.io:2345/rtp/239.253.43.46:5146
汕头文旅体育,http://rfx2018.55555.io:2345/rtp/239.77.1.132:5146
汕头文旅体育,http://rfx2018.55555.io:2345/rtp/239.253.43.47:5146
清远新闻综合,http://rfx2018.55555.io:2345/rtp/239.253.43.33:5146
清远公共,http://rfx2018.55555.io:2345/rtp/239.253.43.34:5146
云浮综合,http://rfx2018.55555.io:2345/rtp/239.77.0.253:5146
云浮文旅,http://rfx2018.55555.io:2345/rtp/239.77.0.254:5146
茂名综合,http://rfx2018.55555.io:2345/rtp/239.77.0.206:5146
茂名公共,http://rfx2018.55555.io:2345/rtp/239.77.0.207:5146
佛山综合,http://rfx2018.55555.io:2345/rtp/239.253.43.57:5146
佛山公共,http://rfx2018.55555.io:2345/rtp/239.253.43.53:5146
佛山影视,http://rfx2018.55555.io:2345/rtp/239.253.43.56:5146
佛山顺德,http://rfx2018.55555.io:2345/rtp/239.253.43.55:5146
佛山南海,http://rfx2018.55555.io:2345/rtp/239.253.43.54:5146
中山综合,http://rfx2018.55555.io:2345/rtp/239.253.43.62:5146
中山公共,http://rfx2018.55555.io:2345/rtp/239.253.43.63:5146
东莞新闻综合,http://rfx2018.55555.io:2345/rtp/239.253.43.104:5146
东莞生活资讯,http://rfx2018.55555.io:2345/rtp/239.253.43.105:5146



广东卫视,http://116.21.127.0:7777/rtp/239.77.1.19:5146
广东卫视,http://116.21.127.0:7777/rtp/239.77.1.152:5146
广东卫视,http://116.21.127.0:7777/rtp/239.77.0.84:5146
广东卫视,http://116.21.127.0:7777/rtp/239.77.0.166:5146
广东珠江,http://116.21.127.0:7777/rtp/239.77.0.1:5146
广东珠江,http://116.21.127.0:7777/rtp/239.77.0.114:5146
广东新闻,http://116.21.127.0:7777/rtp/239.77.0.173:5146
广东公共,http://116.21.127.0:7777/rtp/239.77.0.225:5146
广东体育,http://116.21.127.0:7777/rtp/239.77.0.112:5146
广东体育,http://116.21.127.0:7777/rtp/239.77.0.168:5146
经济科教,http://116.21.127.0:7777/rtp/239.77.0.85:5146
经济科教,http://116.21.127.0:7777/rtp/239.77.0.167:5146
南方卫视,http://116.21.127.0:7777/rtp/239.77.0.215:5146
广东影视,http://116.21.127.0:7777/rtp/239.77.0.217:5146
广东少儿,http://116.21.127.0:7777/rtp/239.77.0.250:5146
嘉佳卡通,http://116.21.127.0:7777/rtp/239.77.0.179:5146
广东综艺4K,http://116.21.127.0:7777/rtp/239.77.1.237:5146
广东综艺4K,http://116.21.127.0:7777/rtp/239.77.0.244:5146
广东综艺4K,http://116.21.127.0:7777/rtp/239.77.0.245:5146
广东综艺,http://116.21.127.0:7777/rtp/239.77.0.252:5146
广州新闻,http://116.21.127.0:7777/rtp/239.253.43.72:5146
广州影视,http://116.21.127.0:7777/rtp/239.253.43.73:5146
广州法治,http://116.21.127.0:7777/rtp/239.253.43.74:5146
广州竞赛,http://116.21.127.0:7777/rtp/239.253.43.70:5146
南国都市4K,http://116.21.127.0:7777/rtp/239.253.43.99:5146
深圳卫视,http://116.21.127.0:7777/rtp/239.77.1.3:5146
深圳卫视,http://116.21.127.0:7777/rtp/239.77.1.148:5146
深圳卫视,http://116.21.127.0:7777/rtp/239.77.0.92:5146
深圳卫视,http://116.21.127.0:7777/rtp/239.77.0.130:5146
深圳都市,http://116.21.127.0:7777/rtp/239.77.1.176:5146
深圳都市,http://116.21.127.0:7777/rtp/239.77.1.124:5146
深圳电视剧,http://116.21.127.0:7777/rtp/239.77.1.177:5146
深圳电视剧,http://116.21.127.0:7777/rtp/239.77.1.125:5146
深圳财经生活,http://116.21.127.0:7777/rtp/239.77.1.242:5146
深圳娱乐,http://116.21.127.0:7777/rtp/239.77.1.243:5146
深圳体育健康,http://116.21.127.0:7777/rtp/239.77.1.128:5146
深圳体育健康,http://116.21.127.0:7777/rtp/239.77.1.140:5146
深圳少儿,http://116.21.127.0:7777/rtp/239.77.1.244:5146
深圳公共,http://116.21.127.0:7777/rtp/239.77.1.178:5146
深圳公共,http://116.21.127.0:7777/rtp/239.77.1.126:5146
深圳宝安,http://116.21.127.0:7777/rtp/239.77.1.67:5146
深圳东部,http://116.21.127.0:7777/rtp/239.77.1.224:5146
韶关新闻综合,http://116.21.127.0:7777/rtp/239.77.0.117:5146
韶关绿色生活,http://116.21.127.0:7777/rtp/239.77.0.119:5146
湛江新闻综合,http://116.21.127.0:7777/rtp/239.77.0.141:5146
湛江公共,http://116.21.127.0:7777/rtp/239.77.0.140:5146
揭阳综合,http://116.21.127.0:7777/rtp/239.77.0.229:5146
江门综合,http://116.21.127.0:7777/rtp/239.77.0.201:5146
江门公共,http://116.21.127.0:7777/rtp/239.77.0.202:5146
HZTV1,http://116.21.127.0:7777/rtp/239.77.1.232:5146
HZTV2,http://116.21.127.0:7777/rtp/239.77.1.233:5146
汕尾新闻,http://116.21.127.0:7777/rtp/239.77.0.25:5146
汕尾文化,http://116.21.127.0:7777/rtp/239.77.0.187:5146
珠海1,http://116.21.127.0:7777/rtp/239.77.0.155:5146
珠海2,http://116.21.127.0:7777/rtp/239.77.0.154:5146
肇庆综合,http://116.21.127.0:7777/rtp/239.253.43.1:5146
河源综合,http://116.21.127.0:7777/rtp/239.253.43.213:5146
河源公共,http://116.21.127.0:7777/rtp/239.253.43.214:5146
清远新闻综合,http://116.21.127.0:7777/rtp/239.253.43.33:5146
清远公共,http://116.21.127.0:7777/rtp/239.253.43.34:5146
云浮综合,http://116.21.127.0:7777/rtp/239.77.0.253:5146
云浮文旅,http://116.21.127.0:7777/rtp/239.77.0.254:5146
茂名综合,http://116.21.127.0:7777/rtp/239.77.0.206:5146
茂名公共,http://116.21.127.0:7777/rtp/239.77.0.207:5146
佛山综合,http://116.21.127.0:7777/rtp/239.253.43.57:5146
佛山公共,http://116.21.127.0:7777/rtp/239.253.43.53:5146
佛山影视,http://116.21.127.0:7777/rtp/239.253.43.56:5146
佛山顺德,http://116.21.127.0:7777/rtp/239.253.43.55:5146
佛山南海,http://116.21.127.0:7777/rtp/239.253.43.54:5146
中山综合,http://116.21.127.0:7777/rtp/239.253.43.62:5146
中山公共,http://116.21.127.0:7777/rtp/239.253.43.63:5146
东莞新闻综合,http://116.21.127.0:7777/rtp/239.253.43.104:5146
东莞生活资讯,http://116.21.127.0:7777/rtp/239.253.43.105:5146
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8?zguangd
经济科教,http://113.117.74.52:8081/hls/66/index.m3u8
深圳都市,http://113.117.74.52:8081/hls/68/index.m3u8
经济科教,http://113.117.74.27:8081/hls/66/index.m3u8
深圳都市,http://113.117.74.17:8081/hls/68/index.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
揭西综合,http://113.117.74.17:8081/hls/39/index.m3u8
深圳都市,http://113.117.74.17:8081/hls/68/index.m3u8
揭西综合,http://113.117.74.17:8081/hls/39/index.m3u8




体育财经,#genre#
五星体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8
东方财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001318/index.m3u8
第一财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001017/index.m3u8
第一财经,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226966/1.m3u8
第一财经,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226966/index.m3u8
第一财经,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226966/index.m3u8
魅力足球，https://cntv.sbs/tv?auth=230918&id=mlzq
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226951/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226954/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8
SiTV游戏风云,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8
少儿频道,#genre#
卡酷少儿,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001245/index.m3u8
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?fmmv6
金鹰卡通,http://116.21.127.0:7777/rtp/239.77.0.164:5146


金鹰卡通,http://rfx2018.55555.io:2345/rtp/239.77.0.164:5146















